query,iteration,elapsed_time_seconds,power_shard1_watts,power_shard2_watts,power_shard3_watts,power_total_watts,timestamp
Q9_Product_Type_Profit,1,0.000,0.028296,0.007372,0.006018,0.041686,2026-01-11T20:51:01.094065
Q9_Product_Type_Profit,1,2.522,1.405414,1.388376,1.540683,4.334472,2026-01-11T20:51:03.772387
Q9_Product_Type_Profit,1,5.201,1.476364,1.186171,1.224585,3.887120,2026-01-11T20:51:06.476801
Q9_Product_Type_Profit,1,7.905,1.400724,1.329730,1.372835,4.103289,2026-01-11T20:51:09.035050
Q9_Product_Type_Profit,1,10.463,1.699857,1.204119,1.362024,4.266001,2026-01-11T20:51:11.693308
Q9_Product_Type_Profit,1,13.122,1.704730,1.280086,1.247746,4.232562,2026-01-11T20:51:14.240447
Q9_Product_Type_Profit,1,15.669,1.799151,1.223230,1.123055,4.145436,2026-01-11T20:51:16.884428
Q9_Product_Type_Profit,1,18.313,1.360377,1.203662,1.369353,3.933393,2026-01-11T20:51:19.534263
Q9_Product_Type_Profit,1,20.963,1.800783,1.042863,1.531549,4.375195,2026-01-11T20:51:22.161332
Q9_Product_Type_Profit,1,23.590,1.818286,1.175382,1.194418,4.188085,2026-01-11T20:51:24.674360
Q9_Product_Type_Profit,1,26.103,1.555331,0.963386,0.972921,3.491639,2026-01-11T20:51:27.153327
Q9_Product_Type_Profit,1,28.582,1.603789,1.123047,1.000213,3.727049,2026-01-11T20:51:29.695436
Q9_Product_Type_Profit,1,31.124,1.446244,0.971021,1.001072,3.418337,2026-01-11T20:51:32.289461
Q9_Product_Type_Profit,1,33.718,1.544257,1.206093,0.918487,3.668837,2026-01-11T20:51:34.814475
Q9_Product_Type_Profit,1,36.243,1.559776,0.917870,1.103191,3.580836,2026-01-11T20:51:37.469875
Q9_Product_Type_Profit,1,38.898,1.567912,1.109813,1.019344,3.697069,2026-01-11T20:51:40.034538
Q9_Product_Type_Profit,1,41.463,1.508903,1.031360,1.163591,3.703854,2026-01-11T20:51:42.647033
