query,iteration,elapsed_time_seconds,power_shard1_watts,power_shard2_watts,power_shard3_watts,power_total_watts,timestamp
Q7_Volume_Shipping,1,0.000,0.023434,0.008606,0.006667,0.038707,2026-01-11T18:26:34.539388
Q7_Volume_Shipping,1,2.486,0.150575,0.121530,0.121416,0.393521,2026-01-11T18:26:37.066884
Q7_Volume_Shipping,1,5.013,0.175346,0.112337,0.115755,0.403437,2026-01-11T18:26:39.498478
Q7_Volume_Shipping,1,7.445,0.129466,0.119486,0.129965,0.378917,2026-01-11T18:26:41.914423
Q7_Volume_Shipping,1,9.861,0.157443,0.112013,0.118379,0.387835,2026-01-11T18:26:44.412028
Q7_Volume_Shipping,1,12.358,0.174037,0.108996,0.125081,0.408114,2026-01-11T18:26:46.807738
Q7_Volume_Shipping,1,14.754,0.154439,0.100392,0.138525,0.393356,2026-01-11T18:26:49.212574
Q7_Volume_Shipping,1,17.159,0.150477,0.105618,0.103927,0.360023,2026-01-11T18:26:51.661178
Q7_Volume_Shipping,1,19.608,0.148703,0.126567,0.117586,0.392856,2026-01-11T18:26:54.097190
Q7_Volume_Shipping,1,22.044,0.155309,0.102500,0.140720,0.398529,2026-01-11T18:26:56.507670
Q7_Volume_Shipping,1,24.454,0.172101,0.122199,0.104191,0.398490,2026-01-11T18:26:58.919252
Q7_Volume_Shipping,1,26.866,0.138812,0.122028,0.113458,0.374298,2026-01-11T18:27:01.385091
Q7_Volume_Shipping,1,29.331,0.146490,0.112131,0.098222,0.356843,2026-01-11T18:27:03.857964
Q7_Volume_Shipping,1,31.804,0.153519,0.117224,0.126556,0.397299,2026-01-11T18:27:06.278407
Q7_Volume_Shipping,1,34.225,0.152033,0.110935,0.112667,0.375635,2026-01-11T18:27:08.728379
Q7_Volume_Shipping,1,36.675,0.144686,0.094154,0.112963,0.351804,2026-01-11T18:27:11.132854
Q7_Volume_Shipping,1,39.079,0.167602,0.116511,0.141797,0.425911,2026-01-11T18:27:13.544939
Q7_Volume_Shipping,1,41.491,0.157472,0.105186,0.098235,0.360893,2026-01-11T18:27:15.969954
Q7_Volume_Shipping,1,43.916,0.141012,0.115866,0.112206,0.369084,2026-01-11T18:27:18.434013
Q7_Volume_Shipping,1,46.380,0.170181,0.115057,0.115151,0.400389,2026-01-11T18:27:20.830244
Q7_Volume_Shipping,1,48.777,0.163276,0.139150,0.119166,0.421592,2026-01-11T18:27:23.242644
Q7_Volume_Shipping,1,51.189,0.171513,0.126283,0.116642,0.414438,2026-01-11T18:27:25.670688
Q7_Volume_Shipping,1,53.617,0.136749,0.112569,0.108032,0.357350,2026-01-11T18:27:28.115259
Q7_Volume_Shipping,1,56.062,0.177298,0.130643,0.133518,0.441459,2026-01-11T18:27:30.557232
Q7_Volume_Shipping,1,58.504,0.149819,0.110183,0.110757,0.370759,2026-01-11T18:27:32.964324
Q7_Volume_Shipping,1,60.911,0.168721,0.106964,0.116996,0.392681,2026-01-11T18:27:35.381038
Q7_Volume_Shipping,1,63.327,0.158040,0.095462,0.093885,0.347387,2026-01-11T18:27:37.799636
Q7_Volume_Shipping,1,65.746,0.154158,0.126181,0.109042,0.389381,2026-01-11T18:27:40.269452
Q7_Volume_Shipping,1,68.216,0.149920,0.122274,0.120136,0.392330,2026-01-11T18:27:42.685936
