query,iteration,elapsed_time_seconds,power_shard1_watts,power_shard2_watts,power_shard3_watts,power_total_watts,timestamp
Q10_Returned_Items,1,0.000,0.023036,0.009288,0.008368,0.040693,2026-01-13T09:31:55.770172
Q10_Returned_Items,1,2.368,0.197928,0.133612,0.130434,0.461974,2026-01-13T09:31:58.120343
Q10_Returned_Items,1,4.719,0.221680,0.150484,0.141135,0.513299,2026-01-13T09:32:00.466188
Q10_Returned_Items,1,7.064,0.178757,0.135273,0.139506,0.453536,2026-01-13T09:32:02.819548
Q10_Returned_Items,1,9.418,0.196873,0.138988,0.162202,0.498063,2026-01-13T09:32:05.184224
Q10_Returned_Items,1,11.782,0.275672,0.190163,0.194203,0.660038,2026-01-13T09:32:07.549214
Q10_Returned_Items,1,14.147,0.263968,0.198884,0.194078,0.656929,2026-01-13T09:32:09.920644
Q10_Returned_Items,1,16.519,0.281506,0.250624,0.248912,0.781042,2026-01-13T09:32:12.287357
Q10_Returned_Items,1,18.886,0.244671,0.179309,0.164571,0.588551,2026-01-13T09:32:14.641393
Q10_Returned_Items,1,21.240,0.288193,0.185153,0.188389,0.661735,2026-01-13T09:32:17.020939
Q10_Returned_Items,1,23.619,0.252928,0.188737,0.171462,0.613126,2026-01-13T09:32:19.368158
Q10_Returned_Items,1,25.966,0.232554,0.190780,0.188510,0.611844,2026-01-13T09:32:21.722724
Q10_Returned_Items,1,28.321,0.229288,0.172812,0.175205,0.577306,2026-01-13T09:32:24.083190
Q10_Returned_Items,1,30.681,0.238735,0.183088,0.234254,0.656077,2026-01-13T09:32:26.440457
Q10_Returned_Items,1,33.039,0.257105,0.213972,0.183872,0.654950,2026-01-13T09:32:28.801441
Q10_Returned_Items,1,35.400,0.304199,0.238118,0.277400,0.819717,2026-01-13T09:32:31.163455
Q10_Returned_Items,1,37.762,0.262421,0.167480,0.170977,0.600879,2026-01-13T09:32:33.524128
Q10_Returned_Items,1,40.122,0.224650,0.172559,0.166941,0.564149,2026-01-13T09:32:35.893891
Q10_Returned_Items,1,42.492,0.273662,0.188946,0.176023,0.638631,2026-01-13T09:32:38.251149
Q10_Returned_Items,1,44.849,0.248870,0.206222,0.173304,0.628396,2026-01-13T09:32:40.606792
Q10_Returned_Items,1,47.205,0.229782,0.179042,0.172599,0.581423,2026-01-13T09:32:42.969776
Q10_Returned_Items,1,49.568,0.228691,0.168992,0.170872,0.568555,2026-01-13T09:32:45.327859
Q10_Returned_Items,1,51.926,0.245667,0.188670,0.179935,0.614272,2026-01-13T09:32:47.673751
Q10_Returned_Items,1,54.272,0.234432,0.189587,0.186220,0.610240,2026-01-13T09:32:50.037753
Q10_Returned_Items,1,56.636,0.327792,0.278861,0.195250,0.801904,2026-01-13T09:32:52.381696
Q10_Returned_Items,1,58.980,0.233381,0.169118,0.236578,0.639078,2026-01-13T09:32:54.736956
Q10_Returned_Items,1,61.335,0.246208,0.183040,0.172554,0.601802,2026-01-13T09:32:57.100879
Q10_Returned_Items,1,63.699,0.239402,0.162983,0.179864,0.582250,2026-01-13T09:32:59.469601
Q10_Returned_Items,1,66.068,0.223089,0.164008,0.195306,0.582403,2026-01-13T09:33:01.831876
Q10_Returned_Items,1,68.430,0.227055,0.189980,0.171049,0.588083,2026-01-13T09:33:04.189174
Q10_Returned_Items,1,70.787,0.252390,0.157361,0.165746,0.575497,2026-01-13T09:33:06.565546
Q10_Returned_Items,1,73.164,0.272770,0.155232,0.175582,0.603584,2026-01-13T09:33:08.941413
Q10_Returned_Items,1,75.540,0.227924,0.170109,0.171740,0.569773,2026-01-13T09:33:11.307671
Q10_Returned_Items,1,77.906,0.373305,0.157176,0.165871,0.696352,2026-01-13T09:33:13.653706
Q10_Returned_Items,1,80.252,0.181500,0.244957,0.272568,0.699025,2026-01-13T09:33:16.015378
Q10_Returned_Items,1,82.614,0.241014,0.166774,0.164408,0.572197,2026-01-13T09:33:18.410680
Q10_Returned_Items,1,85.009,0.212317,0.143815,0.146919,0.503051,2026-01-13T09:33:20.754730
Q10_Returned_Items,1,87.353,0.192031,0.147011,0.159093,0.498134,2026-01-13T09:33:23.105279
Q10_Returned_Items,1,89.703,0.196935,0.176750,0.171900,0.545585,2026-01-13T09:33:25.503717
Q10_Returned_Items,1,92.102,0.213468,0.148456,0.160791,0.522715,2026-01-13T09:33:27.867423
Q10_Returned_Items,1,94.466,0.194188,0.163101,0.176791,0.534080,2026-01-13T09:33:30.232005
Q10_Returned_Items,1,96.830,0.289880,0.150781,0.175259,0.615920,2026-01-13T09:33:32.590127
Q10_Returned_Items,1,99.188,0.223189,0.158452,0.175294,0.556935,2026-01-13T09:33:34.957711
Q10_Returned_Items,1,101.556,0.370061,0.262163,0.132026,0.764249,2026-01-13T09:33:37.332521
Q10_Returned_Items,1,103.931,0.185349,0.173748,0.295755,0.654851,2026-01-13T09:33:39.689162
Q10_Returned_Items,1,106.287,0.217753,0.174541,0.167081,0.559375,2026-01-13T09:33:42.054851
Q10_Returned_Items,1,108.653,0.257619,0.156867,0.163858,0.578344,2026-01-13T09:33:44.414336
Q10_Returned_Items,1,111.012,0.217268,0.163393,0.172903,0.553563,2026-01-13T09:33:46.770372
Q10_Returned_Items,1,113.369,0.251410,0.157755,0.167993,0.577158,2026-01-13T09:33:49.113691
Q10_Returned_Items,1,115.712,0.225419,0.160102,0.152485,0.538006,2026-01-13T09:33:51.461794
Q10_Returned_Items,1,118.060,0.231036,0.146607,0.153213,0.530855,2026-01-13T09:33:53.806351
Q10_Returned_Items,1,120.404,0.219285,0.148449,0.163438,0.531172,2026-01-13T09:33:56.202137
Q10_Returned_Items,1,122.800,0.356112,0.173613,0.149535,0.679260,2026-01-13T09:33:58.547067
Q10_Returned_Items,1,125.145,0.199472,0.244128,0.263312,0.706912,2026-01-13T09:34:00.895396
Q10_Returned_Items,1,127.494,0.217390,0.150494,0.150942,0.518826,2026-01-13T09:34:03.265849
Q10_Returned_Items,1,129.864,0.260713,0.147583,0.173205,0.581502,2026-01-13T09:34:05.647263
Q10_Returned_Items,1,132.245,0.273804,0.139832,0.163055,0.576691,2026-01-13T09:34:07.995741
Q10_Returned_Items,1,134.594,0.222287,0.165439,0.172528,0.560254,2026-01-13T09:34:10.372405
Q10_Returned_Items,1,136.971,0.201316,0.146257,0.166099,0.513672,2026-01-13T09:34:12.726154
Q10_Returned_Items,1,139.324,0.222818,0.162204,0.145789,0.530812,2026-01-13T09:34:15.091812
Q10_Returned_Items,1,141.690,0.243853,0.155227,0.161333,0.560414,2026-01-13T09:34:17.458450
Q10_Returned_Items,1,144.057,0.362057,0.147836,0.158173,0.668066,2026-01-13T09:34:19.820601
Q10_Returned_Items,1,146.419,0.182268,0.268876,0.260215,0.711359,2026-01-13T09:34:22.180857
Q10_Returned_Items,1,148.779,0.225652,0.146880,0.195934,0.568466,2026-01-13T09:34:24.536776
Q10_Returned_Items,1,151.135,0.198047,0.142710,0.159987,0.500744,2026-01-13T09:34:26.882172
Q10_Returned_Items,1,153.480,0.235754,0.145459,0.163258,0.544471,2026-01-13T09:34:29.251069
Q10_Returned_Items,1,155.849,0.196038,0.151636,0.133396,0.481069,2026-01-13T09:34:31.612835
Q10_Returned_Items,1,158.211,0.208875,0.168109,0.149205,0.526188,2026-01-13T09:34:33.956156
Q10_Returned_Items,1,160.554,0.214633,0.156989,0.173194,0.544815,2026-01-13T09:34:36.307608
Q10_Returned_Items,1,162.906,0.233860,0.180814,0.179032,0.593706,2026-01-13T09:34:38.668728
Q10_Returned_Items,1,165.267,0.350992,0.128872,0.156220,0.636084,2026-01-13T09:34:41.039963
Q10_Returned_Items,1,167.638,0.186721,0.234264,0.245547,0.666531,2026-01-13T09:34:43.395597
Q10_Returned_Items,1,169.994,0.204188,0.130210,0.139743,0.474141,2026-01-13T09:34:45.757632
Q10_Returned_Items,1,172.356,0.229765,0.137963,0.135564,0.503291,2026-01-13T09:34:48.119952
Q10_Returned_Items,1,174.718,0.205401,0.174268,0.175463,0.555132,2026-01-13T09:34:50.467533
Q10_Returned_Items,1,177.066,0.211914,0.141808,0.138946,0.492668,2026-01-13T09:34:52.831268
Q10_Returned_Items,1,179.429,0.197522,0.156543,0.159166,0.513231,2026-01-13T09:34:55.194889
Q10_Returned_Items,1,181.793,0.204687,0.145804,0.155004,0.505496,2026-01-13T09:34:57.559975
Q10_Returned_Items,1,184.158,0.229658,0.138827,0.153643,0.522128,2026-01-13T09:34:59.911167
Q10_Returned_Items,1,186.509,0.353727,0.136643,0.145387,0.635757,2026-01-13T09:35:02.268357
Q10_Returned_Items,1,188.867,0.190028,0.261335,0.243869,0.695232,2026-01-13T09:35:04.626638
Q10_Returned_Items,1,191.225,0.197515,0.139260,0.149365,0.486140,2026-01-13T09:35:06.979839
Q10_Returned_Items,1,193.578,0.220871,0.127310,0.145373,0.493555,2026-01-13T09:35:09.348540
