query,iteration,elapsed_time_seconds,power_shard1_watts,power_shard2_watts,power_shard3_watts,power_total_watts,timestamp
Q6_Forecasting_Revenue,1,0.000,0.023386,0.011342,0.010357,0.045084,2026-01-11T16:08:31.216349
Q6_Forecasting_Revenue,1,2.524,1.907422,1.064814,1.245472,4.217708,2026-01-11T16:08:33.764246
Q6_Forecasting_Revenue,1,5.072,1.863886,1.009085,1.102517,3.975487,2026-01-11T16:08:36.426148
Q6_Forecasting_Revenue,1,7.734,1.837809,1.103953,1.244802,4.186564,2026-01-11T16:08:39.070107
Q6_Forecasting_Revenue,1,10.378,1.818931,1.034946,1.431484,4.285361,2026-01-11T16:08:41.559650
Q6_Forecasting_Revenue,1,12.868,1.916694,1.230208,1.186343,4.333244,2026-01-11T16:08:44.139878
Q6_Forecasting_Revenue,1,15.448,1.577389,1.152831,1.144747,3.874967,2026-01-11T16:08:46.666036
Q6_Forecasting_Revenue,1,17.974,2.035804,1.082154,1.069648,4.187606,2026-01-11T16:08:49.326848
Q6_Forecasting_Revenue,1,20.635,1.782992,1.092752,1.230817,4.106561,2026-01-11T16:08:51.906580
Q6_Forecasting_Revenue,1,23.215,1.819591,0.963267,1.202985,3.985842,2026-01-11T16:08:54.376572
Q6_Forecasting_Revenue,1,25.685,1.581348,1.003890,1.052874,3.638112,2026-01-11T16:08:56.906119
Q6_Forecasting_Revenue,1,28.214,1.658918,0.976515,0.993608,3.629041,2026-01-11T16:08:59.482015
Q6_Forecasting_Revenue,1,30.790,1.807118,1.002298,0.930899,3.740315,2026-01-11T16:09:02.065120
Q6_Forecasting_Revenue,1,33.373,1.573836,1.017588,0.994870,3.586293,2026-01-11T16:09:04.471109
Q6_Forecasting_Revenue,1,35.779,1.639218,1.135402,0.921494,3.696113,2026-01-11T16:09:07.250880
Q6_Forecasting_Revenue,1,38.559,1.446787,1.155800,1.178098,3.780685,2026-01-11T16:09:09.785461
Q6_Forecasting_Revenue,1,41.093,1.506141,1.006823,1.083339,3.596303,2026-01-11T16:09:12.266966
Q6_Forecasting_Revenue,1,43.575,1.765154,0.929802,1.046434,3.741390,2026-01-11T16:09:14.793652
Q6_Forecasting_Revenue,1,46.102,1.548560,0.935476,1.012992,3.497029,2026-01-11T16:09:17.267478
Q6_Forecasting_Revenue,1,48.575,1.486380,1.002516,1.073764,3.562660,2026-01-11T16:09:19.824715
Q6_Forecasting_Revenue,1,51.133,1.600824,1.058101,0.984759,3.643684,2026-01-11T16:09:22.302944
Q6_Forecasting_Revenue,1,53.611,1.562829,1.054921,0.992853,3.610604,2026-01-11T16:09:24.826636
Q6_Forecasting_Revenue,1,56.135,1.583206,1.148071,1.186405,3.917682,2026-01-11T16:09:27.328171
Q6_Forecasting_Revenue,1,58.636,1.723800,1.018724,1.088166,3.830690,2026-01-11T16:09:29.858681
Q6_Forecasting_Revenue,1,61.167,1.573178,0.938165,0.944566,3.455908,2026-01-11T16:09:32.591572
Q6_Forecasting_Revenue,1,63.900,1.796268,1.086039,1.066202,3.948509,2026-01-11T16:09:35.084426
Q6_Forecasting_Revenue,1,66.392,1.690710,1.248255,1.087126,4.026091,2026-01-11T16:09:37.561410
Q6_Forecasting_Revenue,1,68.869,1.848976,1.139982,1.109591,4.098549,2026-01-11T16:09:40.210177
Q6_Forecasting_Revenue,1,71.518,1.787069,1.706184,1.134440,4.627693,2026-01-11T16:09:42.787297
Q6_Forecasting_Revenue,1,74.095,1.721565,1.342795,1.060488,4.124848,2026-01-11T16:09:45.359258
Q6_Forecasting_Revenue,1,76.667,1.851947,1.549396,1.255878,4.657221,2026-01-11T16:09:47.885386
Q6_Forecasting_Revenue,1,79.193,1.511272,1.286733,1.179055,3.977059,2026-01-11T16:09:50.542481
Q6_Forecasting_Revenue,1,81.850,1.784579,1.204751,1.179857,4.169187,2026-01-11T16:09:53.035904
Q6_Forecasting_Revenue,1,84.344,1.474219,1.536360,1.508823,4.519403,2026-01-11T16:09:55.569814
Q6_Forecasting_Revenue,1,86.878,1.567356,1.364156,1.441695,4.373207,2026-01-11T16:09:58.123252
Q6_Forecasting_Revenue,1,89.431,1.613688,1.694563,1.489807,4.798059,2026-01-11T16:10:00.564642
Q6_Forecasting_Revenue,1,91.873,1.437425,1.263481,1.230407,3.931313,2026-01-11T16:10:03.126586
Q6_Forecasting_Revenue,1,94.435,2.002601,1.444710,0.952831,4.400142,2026-01-11T16:10:05.661260
Q6_Forecasting_Revenue,1,96.970,1.700731,1.410963,1.299187,4.410881,2026-01-11T16:10:08.183500
Q6_Forecasting_Revenue,1,99.491,1.749350,1.290692,1.183773,4.223815,2026-01-11T16:10:10.688253
Q6_Forecasting_Revenue,1,101.996,1.761458,1.491700,1.048638,4.301795,2026-01-11T16:10:13.140039
Q6_Forecasting_Revenue,1,104.448,1.811736,1.433488,1.022993,4.268217,2026-01-11T16:10:15.641786
Q6_Forecasting_Revenue,1,106.950,1.625308,1.590978,1.241837,4.458123,2026-01-11T16:10:18.319008
Q6_Forecasting_Revenue,1,109.627,1.429638,1.367841,1.071908,3.869387,2026-01-11T16:10:20.809693
Q6_Forecasting_Revenue,1,112.118,1.462912,1.146482,1.201869,3.811263,2026-01-11T16:10:23.333950
Q6_Forecasting_Revenue,1,114.642,1.779155,1.279578,1.140006,4.198739,2026-01-11T16:10:25.852574
Q6_Forecasting_Revenue,1,117.161,1.560733,1.177729,1.376866,4.115328,2026-01-11T16:10:28.583694
Q6_Forecasting_Revenue,1,119.892,1.658371,1.241911,1.324926,4.225208,2026-01-11T16:10:31.122054
Q6_Forecasting_Revenue,1,122.430,1.824243,1.335755,0.995403,4.155401,2026-01-11T16:10:33.682206
Q6_Forecasting_Revenue,1,124.990,1.553366,1.314273,1.113220,3.980859,2026-01-11T16:10:36.326142
Q6_Forecasting_Revenue,1,127.634,1.488065,1.251437,1.332514,4.072016,2026-01-11T16:10:38.798098
Q6_Forecasting_Revenue,1,130.106,1.344824,1.551050,1.347066,4.242940,2026-01-11T16:10:41.341799
Q6_Forecasting_Revenue,1,132.650,1.426920,1.433420,1.242257,4.102597,2026-01-11T16:10:43.911673
Q6_Forecasting_Revenue,1,135.220,1.553850,1.172494,1.237920,3.964264,2026-01-11T16:10:46.452438
Q6_Forecasting_Revenue,1,137.760,1.764224,1.448153,1.420574,4.632951,2026-01-11T16:10:48.956239
Q6_Forecasting_Revenue,1,140.264,1.608626,1.535984,1.313037,4.457648,2026-01-11T16:10:51.520839
Q6_Forecasting_Revenue,1,142.829,1.618494,1.508518,1.079659,4.206671,2026-01-11T16:10:54.076652
Q6_Forecasting_Revenue,1,145.385,1.435119,1.420027,1.166681,4.021827,2026-01-11T16:10:56.596451
Q6_Forecasting_Revenue,1,147.904,1.543976,1.249317,1.226342,4.019634,2026-01-11T16:10:59.076762
Q6_Forecasting_Revenue,1,150.385,1.621240,1.362596,1.086361,4.070196,2026-01-11T16:11:01.631393
Q6_Forecasting_Revenue,1,152.939,1.574078,1.265487,1.368101,4.207666,2026-01-11T16:11:04.083337
Q6_Forecasting_Revenue,1,155.391,1.551780,1.318119,1.272430,4.142328,2026-01-11T16:11:06.608983
Q6_Forecasting_Revenue,1,157.917,1.534947,1.497087,1.032426,4.064459,2026-01-11T16:11:09.105006
Q6_Forecasting_Revenue,1,160.413,1.451693,1.576691,1.349930,4.378314,2026-01-11T16:11:11.666005
Q6_Forecasting_Revenue,1,162.974,1.478053,1.309238,1.224531,4.011821,2026-01-11T16:11:14.103241
Q6_Forecasting_Revenue,1,165.411,1.578432,1.143726,1.067965,3.790123,2026-01-11T16:11:16.641934
Q6_Forecasting_Revenue,1,167.950,1.685777,1.311739,1.094035,4.091550,2026-01-11T16:11:19.142240
Q6_Forecasting_Revenue,1,170.450,1.519437,1.158549,1.146851,3.824838,2026-01-11T16:11:21.700790
Q6_Forecasting_Revenue,1,173.009,1.613205,1.345045,1.082637,4.040887,2026-01-11T16:11:24.262859
Q6_Forecasting_Revenue,1,175.571,1.604189,1.263183,1.369409,4.236782,2026-01-11T16:11:26.820778
Q6_Forecasting_Revenue,1,178.129,1.627462,1.152954,1.185841,3.966257,2026-01-11T16:11:29.484068
Q6_Forecasting_Revenue,1,180.792,1.686959,1.390405,1.071507,4.148871,2026-01-11T16:11:32.060386
Q6_Forecasting_Revenue,1,183.368,1.492772,1.357631,1.045853,3.896256,2026-01-11T16:11:34.470105
Q6_Forecasting_Revenue,1,185.778,1.381026,1.031222,1.098753,3.511001,2026-01-11T16:11:36.925824
Q6_Forecasting_Revenue,1,188.234,1.623211,1.266969,1.090213,3.980393,2026-01-11T16:11:39.405162
Q6_Forecasting_Revenue,1,190.713,1.361119,1.349525,0.963879,3.674523,2026-01-11T16:11:42.179783
Q6_Forecasting_Revenue,1,193.488,1.287146,1.081985,1.147054,3.516185,2026-01-11T16:11:44.684785
Q6_Forecasting_Revenue,1,195.993,1.300804,1.187966,1.081510,3.570280,2026-01-11T16:11:47.123542
Q6_Forecasting_Revenue,1,198.432,1.340539,1.142402,0.926803,3.409744,2026-01-11T16:11:49.655401
Q6_Forecasting_Revenue,1,200.963,1.325841,1.166111,0.936829,3.428781,2026-01-11T16:11:52.123070
Q6_Forecasting_Revenue,1,203.431,1.625312,1.097727,1.042818,3.765857,2026-01-11T16:11:54.548290
Q6_Forecasting_Revenue,1,205.856,1.326704,1.180231,1.004030,3.510964,2026-01-11T16:11:57.079265
Q6_Forecasting_Revenue,1,208.387,1.485490,1.134880,1.089151,3.709521,2026-01-11T16:11:59.726038
Q6_Forecasting_Revenue,1,211.034,1.387140,1.058026,0.957647,3.402813,2026-01-11T16:12:02.238537
Q6_Forecasting_Revenue,1,213.547,1.216573,1.012121,0.871363,3.100057,2026-01-11T16:12:04.820115
Q6_Forecasting_Revenue,1,216.128,0.965309,1.317852,1.068050,3.351211,2026-01-11T16:12:07.321702
Q6_Forecasting_Revenue,1,218.630,0.080383,1.120965,0.905299,2.106647,2026-01-11T16:12:09.845140
Q6_Forecasting_Revenue,1,221.153,0.049964,1.127283,1.033065,2.210312,2026-01-11T16:12:12.514301
Q6_Forecasting_Revenue,1,223.822,0.021587,1.007154,1.104340,2.133081,2026-01-11T16:12:15.255323
Q6_Forecasting_Revenue,1,226.563,0.036732,0.838123,0.866564,1.741420,2026-01-11T16:12:17.711523
Q6_Forecasting_Revenue,1,229.020,0.021849,1.105413,1.068900,2.196161,2026-01-11T16:12:20.201008
Q6_Forecasting_Revenue,1,231.509,0.033769,0.983597,0.881769,1.899134,2026-01-11T16:12:22.897924
Q6_Forecasting_Revenue,1,234.206,0.020913,0.921180,1.195339,2.137432,2026-01-11T16:12:25.479168
Q6_Forecasting_Revenue,1,236.787,0.033282,1.018015,1.095517,2.146815,2026-01-11T16:12:28.316459
Q6_Forecasting_Revenue,1,239.625,0.018735,1.000211,0.930880,1.949825,2026-01-11T16:12:30.952939
Q6_Forecasting_Revenue,1,242.261,0.019290,1.007443,0.883718,1.910451,2026-01-11T16:12:33.480867
Q6_Forecasting_Revenue,1,244.789,0.018235,0.970997,1.057298,2.046531,2026-01-11T16:12:36.296437
Q6_Forecasting_Revenue,1,247.605,0.035092,0.982521,1.004340,2.021953,2026-01-11T16:12:38.895867
Q6_Forecasting_Revenue,1,250.204,0.016829,0.960478,1.026829,2.004136,2026-01-11T16:12:41.468855
Q6_Forecasting_Revenue,1,252.777,0.024416,1.007611,0.873321,1.905348,2026-01-11T16:12:43.991871
Q6_Forecasting_Revenue,1,255.300,0.021425,0.806075,0.908589,1.736088,2026-01-11T16:12:46.486886
Q6_Forecasting_Revenue,1,257.795,0.023273,0.747852,0.774046,1.545171,2026-01-11T16:12:49.064310
Q6_Forecasting_Revenue,1,260.372,0.030775,0.094450,0.826363,0.951588,2026-01-11T16:12:51.583184
Q6_Forecasting_Revenue,1,262.891,0.015914,0.009679,0.796564,0.822157,2026-01-11T16:12:54.081262
Q6_Forecasting_Revenue,1,265.389,0.022415,0.006727,0.803395,0.832537,2026-01-11T16:12:56.583033
Q6_Forecasting_Revenue,1,267.891,0.026143,0.006055,0.802151,0.834349,2026-01-11T16:12:59.049985
Q6_Forecasting_Revenue,2,0.000,0.025810,0.010763,0.018383,0.054955,2026-01-11T16:13:04.534659
Q6_Forecasting_Revenue,2,2.484,2.031598,1.196787,1.222239,4.450624,2026-01-11T16:13:07.224676
Q6_Forecasting_Revenue,2,5.174,2.086723,1.221835,1.227205,4.535764,2026-01-11T16:13:09.719570
Q6_Forecasting_Revenue,2,7.669,1.892454,1.292472,1.347840,4.532765,2026-01-11T16:13:12.377492
Q6_Forecasting_Revenue,2,10.327,1.812220,1.262382,1.370086,4.444688,2026-01-11T16:13:15.104059
Q6_Forecasting_Revenue,2,13.053,1.809982,1.258373,1.171948,4.240304,2026-01-11T16:13:17.582539
Q6_Forecasting_Revenue,2,15.532,1.724243,1.306855,1.048238,4.079336,2026-01-11T16:13:20.104978
Q6_Forecasting_Revenue,2,18.054,2.179151,1.131492,1.291609,4.602251,2026-01-11T16:13:22.792148
Q6_Forecasting_Revenue,2,20.742,1.639563,0.986882,1.368214,3.994659,2026-01-11T16:13:25.315874
Q6_Forecasting_Revenue,2,23.265,1.910731,1.028444,1.218908,4.158083,2026-01-11T16:13:27.865590
Q6_Forecasting_Revenue,2,25.815,1.674958,1.080428,1.026356,3.781742,2026-01-11T16:13:30.348629
Q6_Forecasting_Revenue,2,28.298,1.633681,1.048435,0.853498,3.535613,2026-01-11T16:13:32.862640
Q6_Forecasting_Revenue,2,30.812,1.762406,1.023166,0.932353,3.717925,2026-01-11T16:13:35.436695
Q6_Forecasting_Revenue,2,33.386,1.678769,1.110440,0.979105,3.768313,2026-01-11T16:13:37.987153
Q6_Forecasting_Revenue,2,35.937,1.606403,1.075823,1.106946,3.789173,2026-01-11T16:13:40.487494
Q6_Forecasting_Revenue,2,38.437,1.580913,1.059674,1.115916,3.756504,2026-01-11T16:13:43.007634
Q6_Forecasting_Revenue,2,40.957,1.665833,0.939483,1.149767,3.755084,2026-01-11T16:13:45.561297
Q6_Forecasting_Revenue,2,43.511,1.650697,0.931099,0.942320,3.524116,2026-01-11T16:13:48.238441
Q6_Forecasting_Revenue,2,46.188,1.542764,1.005439,0.989321,3.537524,2026-01-11T16:13:50.785345
Q6_Forecasting_Revenue,2,48.735,1.588837,0.932122,1.164775,3.685734,2026-01-11T16:13:53.322029
Q6_Forecasting_Revenue,2,51.271,1.555391,1.066226,0.916477,3.538095,2026-01-11T16:13:56.022970
Q6_Forecasting_Revenue,2,53.972,1.626763,1.135098,1.106020,3.867881,2026-01-11T16:13:58.685311
Q6_Forecasting_Revenue,2,56.635,1.792176,1.015036,1.164062,3.971274,2026-01-11T16:14:01.222109
