query,iteration,elapsed_time_seconds,power_shard1_watts,power_shard2_watts,power_shard3_watts,power_total_watts,timestamp
Q6_Forecasting_Revenue_Change,1,0.001,0.000000,0.009919,0.009864,0.019783,2026-01-19T10:37:12.245432
Q6_Forecasting_Revenue_Change,1,2.566,0.221434,0.092768,0.023539,0.337740,2026-01-19T10:37:14.606750
Q6_Forecasting_Revenue_Change,1,4.926,0.216925,0.008314,0.007101,0.232340,2026-01-19T10:37:17.090260
Q6_Forecasting_Revenue_Change,1,7.410,0.189759,0.011105,0.008489,0.209352,2026-01-19T10:37:19.814339
Q6_Forecasting_Revenue_Change,1,10.134,0.233613,0.009446,0.013233,0.256292,2026-01-19T10:37:22.337137
Q6_Forecasting_Revenue_Change,1,12.657,0.217146,0.012441,0.010355,0.239941,2026-01-19T10:37:24.898541
Q6_Forecasting_Revenue_Change,1,15.218,0.192097,0.011979,0.006681,0.210757,2026-01-19T10:37:27.858341
Q6_Forecasting_Revenue_Change,1,18.178,0.180473,0.008236,0.012894,0.201604,2026-01-19T10:37:30.322364
Q6_Forecasting_Revenue_Change,1,20.642,0.249910,0.017357,0.010265,0.277533,2026-01-19T10:37:32.844566
Q6_Forecasting_Revenue_Change,1,23.164,0.185894,0.011225,0.011892,0.209012,2026-01-19T10:37:35.334395
Q6_Forecasting_Revenue_Change,1,25.654,0.187630,0.008399,0.005749,0.201778,2026-01-19T10:37:37.930708
Q6_Forecasting_Revenue_Change,1,28.250,0.206668,0.013337,0.010953,0.230959,2026-01-19T10:37:40.605106
Q6_Forecasting_Revenue_Change,1,30.925,0.250832,0.014614,0.010263,0.275709,2026-01-19T10:37:43.091380
Q6_Forecasting_Revenue_Change,1,33.411,0.221221,0.011942,0.007775,0.240938,2026-01-19T10:37:45.600790
Q6_Forecasting_Revenue_Change,1,35.920,0.209301,0.009821,0.007863,0.226985,2026-01-19T10:37:48.113739
Q6_Forecasting_Revenue_Change,1,38.433,0.232485,0.009038,0.007768,0.249292,2026-01-19T10:37:50.927962
Q6_Forecasting_Revenue_Change,1,41.248,0.260419,0.022298,0.009754,0.292471,2026-01-19T10:37:53.472414
Q6_Forecasting_Revenue_Change,1,43.792,0.224550,0.010937,0.010017,0.245504,2026-01-19T10:37:56.393542
Q6_Forecasting_Revenue_Change,1,46.713,0.211451,0.007288,0.007232,0.225971,2026-01-19T10:37:58.916314
Q6_Forecasting_Revenue_Change,1,47.086,0.211451,0.007288,0.007232,0.225971,2026-01-19T10:38:00.404768
Q6_Forecasting_Revenue_Change,2,0.000,0.000000,0.009874,0.010675,0.020549,2026-01-19T10:38:39.260142
Q6_Forecasting_Revenue_Change,2,2.410,0.202114,0.164143,0.074008,0.440264,2026-01-19T10:38:41.796486
Q6_Forecasting_Revenue_Change,2,4.934,0.181388,0.010651,0.012752,0.204792,2026-01-19T10:38:44.367947
Q6_Forecasting_Revenue_Change,2,7.505,0.192908,0.011252,0.004850,0.209009,2026-01-19T10:38:46.925417
Q6_Forecasting_Revenue_Change,2,10.063,0.180164,0.012687,0.008504,0.201355,2026-01-19T10:38:49.311834
Q6_Forecasting_Revenue_Change,2,12.449,0.288327,0.009485,0.011116,0.308929,2026-01-19T10:38:51.880250
Q6_Forecasting_Revenue_Change,2,15.017,0.216204,0.014613,0.012357,0.243173,2026-01-19T10:38:54.449174
Q6_Forecasting_Revenue_Change,2,17.586,0.201093,0.006933,0.008223,0.216249,2026-01-19T10:38:56.951963
Q6_Forecasting_Revenue_Change,2,20.089,0.208046,0.012919,0.006442,0.227408,2026-01-19T10:38:59.329902
Q6_Forecasting_Revenue_Change,2,22.467,0.264168,0.011333,0.011592,0.287093,2026-01-19T10:39:01.850104
Q6_Forecasting_Revenue_Change,2,24.987,0.200095,0.009947,0.013472,0.223514,2026-01-19T10:39:04.343191
Q6_Forecasting_Revenue_Change,2,27.480,0.219482,0.012592,0.008096,0.240169,2026-01-19T10:39:06.894209
Q6_Forecasting_Revenue_Change,2,30.031,0.203495,0.014323,0.011652,0.229470,2026-01-19T10:39:09.294162
Q6_Forecasting_Revenue_Change,2,32.431,0.263539,0.019954,0.009756,0.293248,2026-01-19T10:39:11.792806
Q6_Forecasting_Revenue_Change,2,34.930,0.200616,0.010240,0.013126,0.223982,2026-01-19T10:39:14.274715
Q6_Forecasting_Revenue_Change,2,37.412,0.198058,0.011895,0.005974,0.215927,2026-01-19T10:39:16.782179
Q6_Forecasting_Revenue_Change,2,39.919,0.208988,0.009016,0.009545,0.227549,2026-01-19T10:39:19.206080
