query,iteration,elapsed_time_seconds,power_shard1_watts,power_shard2_watts,power_shard3_watts,power_total_watts,timestamp
Q8_National_Market_Share,1,0.000,0.000000,0.009965,0.008887,0.018852,2026-01-19T13:14:36.329410
Q8_National_Market_Share,1,2.422,0.309098,0.182095,0.187577,0.678770,2026-01-19T13:14:38.714509
Q8_National_Market_Share,1,4.807,0.206065,0.168058,0.167726,0.541850,2026-01-19T13:14:41.080277
Q8_National_Market_Share,1,7.172,0.253795,0.187864,0.180172,0.621831,2026-01-19T13:14:43.430296
Q8_National_Market_Share,1,9.522,0.252583,0.158710,0.169580,0.580874,2026-01-19T13:14:45.795190
Q8_National_Market_Share,1,11.887,0.278470,0.168789,0.195690,0.642949,2026-01-19T13:14:48.150062
Q8_National_Market_Share,1,14.242,0.230394,0.197068,0.180800,0.608262,2026-01-19T13:14:50.505324
Q8_National_Market_Share,1,16.597,0.225402,0.190153,0.191529,0.607084,2026-01-19T13:14:52.853684
Q8_National_Market_Share,1,18.946,0.224239,0.140044,0.177177,0.541460,2026-01-19T13:14:55.214835
Q8_National_Market_Share,1,21.307,0.270474,0.172686,0.183718,0.626878,2026-01-19T13:14:57.565628
Q8_National_Market_Share,1,23.658,0.216786,0.194426,0.176104,0.587317,2026-01-19T13:14:59.951878
Q8_National_Market_Share,1,26.044,0.236137,0.159557,0.163237,0.558931,2026-01-19T13:15:02.331533
Q8_National_Market_Share,1,28.424,0.217676,0.192059,0.198083,0.607818,2026-01-19T13:15:04.721003
Q8_National_Market_Share,1,30.813,0.279539,0.172761,0.149386,0.601687,2026-01-19T13:15:07.072128
Q8_National_Market_Share,1,33.164,0.258758,0.337099,0.163113,0.758970,2026-01-19T13:15:09.528614
Q8_National_Market_Share,1,35.621,0.204412,0.423623,0.169993,0.798028,2026-01-19T13:15:11.903516
Q8_National_Market_Share,1,37.996,0.242567,0.478459,0.176568,0.897594,2026-01-19T13:15:14.260007
Q8_National_Market_Share,1,40.352,0.248046,0.461465,0.150559,0.860071,2026-01-19T13:15:16.613014
Q8_National_Market_Share,1,42.705,0.279778,0.182894,0.183265,0.645937,2026-01-19T13:15:18.977615
Q8_National_Market_Share,1,45.070,0.228215,0.153112,0.181621,0.562948,2026-01-19T13:15:21.346308
Q8_National_Market_Share,1,47.438,0.196614,0.163843,0.151040,0.511497,2026-01-19T13:15:23.705767
Q8_National_Market_Share,1,49.798,0.244823,0.166873,0.177496,0.589192,2026-01-19T13:15:26.081575
Q8_National_Market_Share,1,52.174,0.230412,0.149418,0.147590,0.527420,2026-01-19T13:15:28.443285
Q8_National_Market_Share,1,54.535,0.241079,0.169458,0.182951,0.593488,2026-01-19T13:15:30.805525
Q8_National_Market_Share,1,56.898,0.224860,0.167239,0.193937,0.586036,2026-01-19T13:15:33.191284
Q8_National_Market_Share,1,59.283,0.269363,0.173865,0.188668,0.631897,2026-01-19T13:15:35.559304
Q8_National_Market_Share,1,61.651,0.281379,0.179590,0.179883,0.640852,2026-01-19T13:15:37.905706
Q8_National_Market_Share,1,63.998,0.201556,0.170125,0.149914,0.521595,2026-01-19T13:15:40.260704
Q8_National_Market_Share,1,66.353,0.221913,0.162880,0.162172,0.546964,2026-01-19T13:15:42.648949
Q8_National_Market_Share,1,68.741,0.185831,0.134636,0.145011,0.465479,2026-01-19T13:15:45.099117
Q8_National_Market_Share,1,71.191,0.206438,0.136021,0.137302,0.479762,2026-01-19T13:15:47.455116
Q8_National_Market_Share,1,73.547,0.244074,0.172540,0.179280,0.595893,2026-01-19T13:15:49.831614
Q8_National_Market_Share,1,75.924,0.200596,0.172697,0.166568,0.539860,2026-01-19T13:15:52.247523
Q8_National_Market_Share,1,78.340,0.229337,0.171212,0.178473,0.579022,2026-01-19T13:15:54.593835
Q8_National_Market_Share,1,80.686,0.239386,0.200647,0.193253,0.633286,2026-01-19T13:15:56.971737
Q8_National_Market_Share,1,83.064,0.263725,0.173266,0.177351,0.614343,2026-01-19T13:15:59.326086
Q8_National_Market_Share,1,85.418,0.232494,0.163345,0.170127,0.565966,2026-01-19T13:16:01.677981
Q8_National_Market_Share,1,87.770,0.220413,0.176569,0.161958,0.558941,2026-01-19T13:16:04.068634
Q8_National_Market_Share,1,90.161,0.215665,0.172063,0.188662,0.576389,2026-01-19T13:16:06.438643
Q8_National_Market_Share,1,92.531,0.258572,0.153660,0.142710,0.554941,2026-01-19T13:16:08.803146
Q8_National_Market_Share,1,94.895,0.236427,0.181401,0.191757,0.609584,2026-01-19T13:16:11.191632
Q8_National_Market_Share,1,97.284,0.210007,0.185481,0.140014,0.535502,2026-01-19T13:16:13.560372
Q8_National_Market_Share,1,99.652,0.227049,0.162610,0.187283,0.576942,2026-01-19T13:16:15.944516
Q8_National_Market_Share,1,102.037,0.252462,0.185657,0.167171,0.605291,2026-01-19T13:16:18.306187
Q8_National_Market_Share,1,104.398,0.241524,0.176802,0.163157,0.581482,2026-01-19T13:16:20.672816
Q8_National_Market_Share,1,106.765,0.202799,0.155355,0.144435,0.502589,2026-01-19T13:16:23.041670
Q8_National_Market_Share,1,109.134,0.214095,0.134234,0.136040,0.484368,2026-01-19T13:16:25.415962
Q8_National_Market_Share,1,111.508,0.275654,0.171858,0.171946,0.619458,2026-01-19T13:16:27.780244
Q8_National_Market_Share,1,113.872,0.219039,0.188974,0.185210,0.593222,2026-01-19T13:16:30.146802
Q8_National_Market_Share,1,116.239,0.195374,0.197549,0.165239,0.558163,2026-01-19T13:16:32.506742
Q8_National_Market_Share,1,118.599,0.212732,0.150497,0.155761,0.518990,2026-01-19T13:16:34.858576
Q8_National_Market_Share,1,120.951,0.226598,0.151976,0.164778,0.543352,2026-01-19T13:16:37.218501
Q8_National_Market_Share,1,123.311,0.273337,0.191540,0.168364,0.633241,2026-01-19T13:16:39.599748
Q8_National_Market_Share,1,125.692,0.224142,0.186722,0.183435,0.594299,2026-01-19T13:16:41.964684
Q8_National_Market_Share,1,128.057,0.217238,0.191301,0.183117,0.591655,2026-01-19T13:16:44.316312
Q8_National_Market_Share,1,130.408,0.213867,0.161734,0.154966,0.530567,2026-01-19T13:16:46.676321
